"post"
"My man looks like his house has a ""jerky pantry"""
"My man looks like he wears an ankle holster to church"
"My man looks like he goes to school board meetings even though he has no kids"
"My man looks like Guy Fieri can't believe what's in his chili"
"My man looks like he'll one day be gored on safari"
"My man looks like he minored in cornhole"
"My man looks like he's been thrown out of a feed and seed"
"My man looks like he films TikToks from the driver's seat of a Cybertruck"
"My man looks like a longtime listener, first-time caller"
"My man looks like he lost two fingers to fireworks"
"My man looks like he got a lifetime ban from Pop Warner"
"My man looks like he's asking if they have that Napoleon ice cream"
"My man looks like he's asking where ""my good Oakleys""are"
"My man looks like he's worn a groove in his lower lip from a lifetime of Skoal packets"
"My man looks like he's got a handgun lying loose in his junk drawer"
"My man looks like he's been detained at a water park"
"My man looks like his favorite cocktail is vodka and Diet Mountain Dew"
"My man looks like he wrote his congressman to get the McRib brought back"
"My man looks like he uses way too much lighter fluid"
"My man looks like he drinks way too much lighter fluid"
"My man looks like he had to ask Kenny Powers to bail him out"
"My man looks like Al Swearengen just called him a hooplehead"
"My man looks like he's explaining how you can finance this jet ski"
"My man looks like Raylan Givens is giving him a count to three"
"My man looks like Mongo only pawn in game of life"
"My man looks like Matt Damon in THE ODUMMY"
"My man looks like he's punched a drive-thru speaker"
"My man looks like he fired a warning shot at the mailman"
"My man looks like he's appearing in an ad for natural laxatives"
"My man looks like he gets enraged when they tell him to press 1 for Spanish"
"My man looks like he's scanning the ""Wife Birthday"" cards at a Publix"
"My man looks like he has a closet full of freeze-dried survivalist meals"
"My man looks like he's telling the waitress he actually can smoke here because he's a ""sovereign citizen"""
"My man looks like the avid listener of Ted Cruz's podcast"
"My man looks like he wore a golf visor to a court date"
"My man looks like the third Affleck brother, Toby"
"My man looks like his team has been doing work on your neighbor's house and noticed yours might need some new siding too"
"My man looks like he lives life a quarter-zip at a time"
"My man looks like he owns an airbrushed Sea-Doo"
"My man looks like he asked what kinda shapes they got chicken nuggets in here"
"My man looks like he wears tons of Oklahoma State merch but never went there"
"My man looks like he had his horse stolen by the Young Guns"
"My man looks like the DMV made him remove a cowboy hat for his license photo"
"My man looks like Pre Malone"
"My man looks like he uses the word ""tactical"" way too much"
"My man looks like he orders his hamburgers ""plain"""
"My man looks like his preferred cologne is Baja Blast"
"My man looks like he planned a family vacation to South of the Border"
"My man looks like his blood type is Duke’s Mayonnaise"
"My man looks like he tried to claim a six pack of Bud Light as carry-on luggage"
"My man looks like he was expelled from an anger management course"
"My man looks like he calls Hondas ”gay”"
"My man looks like he runs a crooked Jiffy Lube"
"My man looks like he recorded a country song about Osama bin Laden"
"My man looks like a knife throwing act on America’s Got Talent"
"My man looks like he had a Golden Corral chocolate fountain installed at home"
"My man looks like he lives on corn dogs and Monster energy drinks"
"My man looks like a blackjack dealer the pit boss is fixated on"
"My man looks like a contractor who just will not shut up about his ex-wife"
"My man looks like a G.I. Joe whose code name is Friendly Fire"
"My man looks like he starred in a porno parody as ""Toby Queef"""
"My man looks like a cop who keeps bouncing from department to department for some known reason"
"My man looks like he unsuccessfully chased some skateboarders"
"My man looks like he owns ""dress crocs"""
"My man looks like he drove a golf cart into a swimming pool"
"My man looks like he did a tragic three-episode arc on ""9-1-1 Nashville"""
"My man looks like he's got a nearly-filled punch card for family court"
"My man looks like he has fleece vests in six different shades of blue"
"My man looks like he's failed sideways"
"My man looks like he got into a fistfight at the Sizzler"
"My man looks like he was found passed out in the hotel lobby wearing only tighty-whiteys and cowboy boots"
"My man looks like he’s leading a class action suit against Dave & Busters"
"My man looks like Coach Ted Asshole"
"My man looks like Dabo Swinney converted to Islam"
"My man looks like he just whistled for you to run another lap"
"My man looks like Adam Sandler in a Martin Scorsese film about Cliven Bundy"
"My man looks like Adam Sandler in a Wes Anderson film about Ted Bundy"
"My man looks like he's a windbreaker away from becoming Special Agent in Charge"
"My man looks like a sheriff who tries to chase John Rambo out of his nice little mountain town"
"My man looks like a henchman who gets kicked in the groin by Jean Claude Van Damme"
"My man looks like Michael J. Fox in MIDDLE-AGED WOLF"
"My man looks like one of the GEICO Cavemen addressing the press about the allegations"
"My man looks like he's mouthing the instructions on a Hungry Man package in the frozen foods aisle"
"My man looks like he says you'll like the way you look, he guarantees it"
"My man looks like a Monchichi doll after rehab"
"My man looks like Macy's redressed the caveman exhibits at the museum"
"My man looks like an ex-con on The Flintstones"
"My man looks like he's giving an update on the task force tracking the Sheboygan Strangler"
"My man looks like a spaghetti western character known as The Man with No Game"
"My man looks like the action movie henchman who's so dumb the villain has to explain the plan to him again in simpler language"
"My man looks like Hans Grubby"
"My man looks like he's giving a Ted Talk about Wrestlemania"
"My man looks like he's doing damage control for Frito Lay"
"My man looks like a lesser-known Wahlberg"
"My man looks like he had a wedding registry at Buc-ee's"
"My man looks like he got a DUI riding a Troy-Bilt on the interstate"
"My man looks like he has repeatedly tased himself by accident"
"My man looks like he has repeatedly tased himself on purpose"
"My man looks like a lawyer for Cracker Barrel"
"My man looks like a relief pitcher whose walk-on music is Lee Greenwood"
"My man looks like a plumber who's been targeted by Angie's Blacklist"
"My man looks like the referee for an underground MMA club"
"My man looks like Jackie Chan is about to execute a flip kick off his face"
"My man looks like the pirate the rest of the ship thinks is ""a bit of a dick"""
"My man looks like he has fired a flare gun in anger"
"My man looks like Wild Bill Hiccup"
"My man looks like Commander Riker was lobotomized"
"My man looks like he's flipped off a school bus"
"My man looks like Paul Funyon"
"My man looks like he refuses to practice CPR on the ""boy doll"""
"My man looks like he always smells like mesquite"
"My man looks like he bathes in beef tallow"
"My man looks like he missed two weeks of work after an accident with a mechanical bull"
"My man looks like Walker, Texas Stranger Danger"
"My man looks like Dr. Zaius if he'd dropped out of high school"
"My man looks like a wizard who works on commissions"
"My man looks like Gerard Butler in SIX FLAGS HAS FALLEN"
"My man looks like an animatronic gopher in the Chuck E. Cheese house band"
"My man looks like the color commentator called him ""a gritty gym rat with a good motor"""
"My man looks like Obi-Wan Nobody"
"My man looks like he had to go to rehab for human growth hormones"
"My man looks like he was caught embezzling from Future Farmers of America"
"My man looks like he caught a lifetime ban from Bass Pro Shops"
"My man looks like a Sons of Anarchy member nicknamed “Dopey”"
"My man looks like 4H declared him 4F"
"My man looks like he managed to flip a forklift"
"My man looks like he's addressing an assembly about the new dress code"
"My man looks like he's holding up the collection basket, trying to make change for a twenty"
"My man looks like Reacher is about to throw him through some drywall"
"My man looks like young Kris Kringle in a Rankin/Bass special"
"My man looks like he never wipes down the weight bench"
"My man looks like Arnold Schwarzenegger told him to let off some steam"
"My man looks like a semi-pro taxidermist"
"My man looks like he was voted Most Likely to Die in a Thresher Accident"
"My man looks like he has a lot of questions for Cotton Eyed Joe"
