"post"
"My man looks like a mobster who's just been pantsed by Bugs Bunny"
"My man looks like he's insisting the pledge died *with* alcohol poisoning, not *from* alcohol poisoning"
"My man looks like he was patched into a biker gang called GEL'S ANGELS"
"My man looks like his Tinder bio is simply ""Alpha Male, Free Thinker, American"""
"My man looks like one of Biff Tannen's sidekicks"
"My man looks like his ex-wives have a group chat"
"My man looks like MEMENTO if it were about a man who couldn't remember the Fourteen Words"
"My man looks like he has sack-tapped a general"
"My man looks like his blood type is HGH positive"
"My man looks like someone just asked him to do long division in his head"
"My man looks like a rival sailor in a Popeye cartoon"
"My man looks like he's worn a friar's cloak in a candlelit basement"
"My man looks like he's built up an immunity to pepper spray"
"My man looks like the grungiest goddamn guy at the gym"
"My man looks like Fat Tony on Ozempic"
"My man looks like a pro wrestler who enters the ring to ""Flight of the Valkyries"""
"My man looks like in-house legal counsel for Cobra Commander"
"My man looks like Mr. July in a Divorced Dads of Nevada wall calendar"
"My man looks like a rageaholic who coincidentally happens to be an alcoholic"
"My man looks like he secretes his own hair gel"
"My man looks like he's wondering when women started covering their drinks everywhere"
"My man looks like Secretary of War for the Planet of the Apes"
"My man looks like a Wehrmacht officer in a wartime Donald Duck short"
"My man looks like he sweats pure gin"
"My man looks like he tried to give a priest two for flinching"
"My man looks like the cad in a Marx Brothers movie who gets knocked out by Harpo"
"My man looks like Prince Humperdinck started shopping at Men's Wearhouse"
"My man looks like Dorko Malfoy"
"My man looks like he's telling a teenager to sweep the leg"
"My man looks like Robbie Rotten left LazyTown for LawSchool"
"My man looks like Angel from the Buffyverse appearing for court-ordered therapy"
"My man looks like Billy Zane in a bad Elvis wig"
"My man looks like the law partner they all warned you about"
"My man looks like the bartender at a segregated speakeasy"
"My man looks like Josh Brolin playing George Hamilton"
"My man looks like an NCIS target called the Pensacola Pederast"
"My man looks like the counselor from the rival camp on a very special episode of ""Salute Your Shorts"""
"My man looks like a grown-ass man who still twirls a lacrosse stick in his office"
"My man looks like a one-episode character who tries to give Tori Spelling amphetamines on 90210"
"My man looks like the sidekick bully from A CHRISTMAS STORY all grown up"
"My man looks like some Ayn Rand character that asshole at work won't shut up about"
"My man looks like Johnny Depp in Tim Burton's DAGWOOD"
"My man looks like a Little Rascal who broke bad"
"My man looks like a king who's demanding Yosemite Sam make him his hasenpfeffer"
"My man looks like the third lead in a prison production of ""Guys and Dolls"""
"My man looks like a crooked businessman in the Beatles' Yellow Submarine cartoon"
"My man looks like a henchman thrown off a roof by James Bond"
"My man looks like the boozehound gumshoe who's always giving Philip Marlowe the what for, see"
"My man looks like a background dancer in the ""Greased Lighting"" number"
"My man looks like he's trying to cork up a whiskey shart"
"My man looks like the insouciant nephew in an Agatha Christie mystery"
"My man looks like he was thrown out of the Jordannaires for swears"
"My man looks like he's comparing business cards with Patrick Bateman"
"My man looks like he's comparing stabbing tecniques with Patrick Bateman"
"My man looks like he's in a barbershop quartet that sings about the Italian Menace"
"My man looks like the head of the ski patrol who's got it in for John Cusack"
"My man looks like Linus Van Pelt traded in his security blanket for some security cocaine"
"My man looks like an HOA president who carries paint swatches on his person at all times"
"My man looks like a televangelist who's patiently explaining the scriptural justification *for* adultery"
"My man looks like the wrestling coach whose shirt and shorts are both way too tight"
"My man looks like Joey Tribbiani auditioning for ""Death of a Salesman"""
"My man looks like an underling Al Capone is about to make an example of"
"My man looks like an old Army buddy of Roger Sterling's who Joan winds up killing in self-defense"
"My man looks like he quoted Limp Bizkit in his wedding vows one time"
"My man looks like the Emperor Commodus giving a Ted Talk"
"My man looks like Gaston became a stockbroker"
"My man looks like he has a tramp stamp of the Bloodhound Gang"
