"post"
"My man looks like he's pitching an A.i. called ""Mephisto"""
"My man looks like he developed an app that lets the user know who is menstruating in a 3-mile radius"
"My man looks like he's tossed a tip at the feet of a bellman"
"My man looks like his wife discovered his hidden collection of little shoes"
"My man looks like he has challenged a museum docent to a duel"
"My man looks like he's laying down a tarp as Huey Lewis blares in the background"
"My man looks like he has been sued by a middle school"
"My man looks like pepper spray only encourages him"
"My man looks like he was caught running three-card monte at a retirement home"
"My man looks like he uses the phrase ""low T"""
"My man looks like he's never been able to see his reflection in a mirror"
"My man looks like the Boss Baby followed the tragic arc of most child stars"
"My man looks like Colin Robinson working a room"
"My man looks like he absolutely reeks from something he only calls ""my ointments"""
"My man looks like a cabbage fart"
"My man looks like cops have repeatedly chased him away from a crime scene"
"My man looks like he has a tattoo of Dwight Schrute"
"My man looks like he was sculpted out of liverwurst"
"My man looks like the lower-level villain that James Bond kills with a fountain pen"
"My man looks like he listens to Ted Cruz's podcast"
"My man looks like he says ""my struggle"" too often for it to be a coincidence"
"My man looks like he refuses to watch any sport that no longer has a color line"
"My man looks like Abe Vigoda had the Benjamin Button disease"
"My man looks like he never travels anywhere without a few hard boiled eggs"
"My man looks like a version of Kojak where he's the one committing all the crimes"
"My man looks like he claimed a handicapped spot because of anti-white discrimination"
"My man looks like he's hawking a tech company called Pennywise"
"My man looks like he self-published a book called The SPANIARD MENACE"
"My man looks like he has a terrarium filled with snails and slugs"
"My man looks like he's sincerely flattered the FBI task force is calling him ""a person of interest"""
"My man looks like he's reduced a restaurant hostess to tears"
"My man looks like he has to wear SPF 5000 at the beach"
"My man looks like he was grown in a lab by the finest Confederate scientists"
"My man looks like he can emit an ink cloud to evade predators"
"My man looks like he refuses to play blackjack solely because of the name"
"My man looks like he celebrates his ""hatching day"" every year"
"My man looks like he keeps a 55-gallon drum of hydrochloric acid in his basement"
"My man looks like should be stroking a white cat with a diamond necklace"
"My man looks like something your oncologist points to on the X-rays"
"My man looks like he wears prescription underpants"
"My man looks like he wrote a musical comedy about the BTK Killer"
"My man looks like he buys Preparation H in bulk"
"My man looks like he claims he's allergic to soap"
"My man looks like he's telling the flight attendant this Gila monster is his service animal"
"My man looks like a personal injury lawyer who was wisely advised against using his photo on billboards"
"My man looks like he runs a kitten fighting ring"
"My man looks like doctors have described his body odor as ""onion-like"""
"My man looks like he's unsuccessfully chased a paperboy"
"My man looks like he has a prepared speech about why he refuses to recycle"
"My man looks like he has been booed in a house of worship"
"My man looks like he has booed in a house of worship"
"My man looks like the skinhead other skinheads refuse to be seen with"
"My man looks like he responds to ""have a nice day"" with ""agree to disagree"""
"My man looks like he's taunting Brad Pitt and Morgan Freeman with a series of sin-themed murders"
"My man looks like he asked friends to call him ""Ken the Merciless"""
"My man looks like he's been sighted at the edge of the woods"
"My man looks like Colonel Kurtz with a tapeworm"
"My man looks like the tapeworm inside Colonel Kurtz"
"My man looks like a vampire who only preys on sheep"
"My man looks like he holds the record for the most blocks on Tinder"
"My man looks like he's selling patent medicines out of the trunk of a Buick Park Avenue"
"My man looks like he exposed himself to a crossing guard"
"My man looks like he has a subscription to Seventeen"
"My man looks like he has called gelato ""degenerate"""
"My man looks like he was fired from Foot Locker for licking"
"My man looks like a villain they decided was too creepy for a Saturday morning cartoon"
"My man looks like the dean from ""Community"" started a pyramid scheme selling ""super vitamins"""
"My man looks like someone microwaved Vin Diesel"
"My man looks like he owns a boa constrictor named Rommel"
"My man looks like he's made a nun cuss"
"My man looks like his favorite game as a child was called ""Papers, Please"""
"My man looks like the wedding photographer eventually gave up asking him to smile"
"My man looks like he recommends a traditional leeching"
"My man looks like he has a stack of magazines with letters of various shapes and sizes cut out of them for some reason"
"My man looks like a tick about to pop"
"My man looks like he finally found enough kryptonite"
"My man looks like a lesser Aquaman villain known as ""the Eel"""
"My man looks like Vladimir Lenin got a glow up"
"My man looks like he tells the waiter ""no garlic"" at least five times"
"My man looks like the Kingpin got the wasting disease"
"My man look like Walter White's path to evil ran through the Heritage Foundation"
"My man looks like a peeled banana was named best man"
"My man looks like Dr. Manhattan's superpower was douchebaggery"
"My man looks like someone drew a face on a sea cucumber"
"My man looks like a cursed ventriloquist's dummy"
"My man looks like he thinks vegetables are communist"
"My man looks like he claps his hands in joy at an Amber Alert"
"My man looks like an orderly in a cancer ward who secretly runs a dead pool"
"My man looks like he can only be reached by ouija board"
"My man looks like he was discovered by archaeologists in an ancient tomb"
"My man looks like his body is 90% Bubbalicious"
"My man looks like he ordered a castor oil on the rocks"
"My man looks like he regularly cleans out the ""take a penny"" tray"
"My man looks like a mobster nicknamed Skeevy Steve"
"My man looks like he has a padlocked freezer"
"My man looks like an accountant for a pedophile ring"
"My man looks like he's ninth-billed in a dinner theater production of ""Guys and Dolls"""
"My man looks like he thinks Swiss cheese is unpatriotic"
"My man looks like a dollar store genie"
"My man looks like a door-to-door salesman hawking ""gypsy insurance"""
"My man looks like he finds the premise of ""Diff'rent Strokes"" to be ""morally reprehensible"""
"My man looks like the guest speaker at a Klan rally who had to be told to dial it down a notch"
"My man looks like he drove a vice cop to alcoholism"
"My man looks like a cell block snitch named Peepers"
"My man looks like a taxidermist who learned his trade through YouTube videos"
"My man looks like Slenderman's LinkedIn profile"
"My man looks like the guy the mortuary staff calls ""the Creeper"""
"My man looks like Bronson Pinchot starring in Hitman: Agent 47"
"My man looks like he was killed after the Lufthansa Heist"
"My man looks like Gilbert Gottfried reading a last will and testament"
"My man looks like McLovin did hard time for tax fraud"
"My man looks like he noticed your aluminum siding needs replacing"
"My man looks like he will ask ye his questions three"
"My man looks like he just ate a live pigeon"
"My man looks like Gru tried to conquer the world with creepiness"
"My man looks like the union rep for the Flying Monkeys"
"My man looks like a gargoyle got its wish to become a real boy"
"My man looks like the Rock got some of that diarrhea lettuce"
"My man looks like they wrapped a skeleton in ham"
"My man looks like Varys from Game of Thrones went into advertising"
"My man looks like John Malkovich auditioning for The Godfather"
"My man looks like the third Tate brother"
"My man looks like his suits are made by Odor Eaters"
"My man looks like he uses bleach as cologne"
"My man looks like Patrick Stewart in Guys & Dolls"
"My man looks like Old Sheldon"
"My man looks like his photo is at the center of a bulletin board with several arrows pointing at it"
"My man looks like he snaps his fingers to get the waiter's attention"
"My man looks like he leads a gang of street urchins"
"My man looks like live-action Megamind"
"My man looks like a muppet named Mr. Puddles"
"My man looks like he was summoned by a rape whistle"
"My man looks like his father is Immortan Joe"
"My man looks like a minor adversary from The Odyssey named ""Testakles"""
"My man looks like his grandma just dropped him off for Model UN"
"My man looks like GoodFellas RenFaire"
"My man looks like he sells ice milk out of a windowless van"
"My man looks like he has a medicine cabinet full of sedatives and charm bracelets"
"My man looks like the crotchety mayor in a Rankin-Bass special"
"My man looks like he told a cashier she'd ""rue the day"""
"My man looks like he's turned a toddler's pockets out"
"My man looks like a talent agent who only represents blackface performers"
"My man looks like he's auditing the Avengers"
"My man looks like Reek working his way through the twelve steps"
"My man looks like he operates a speakeasy that serves raw milk"
"My man looks like a doorman waiting to hear the secret password ""cuckold"""
"My man looks like he's fighting to keep Italians out of the neighborhood"
"My man looks like the ringmaster for a rodent circus"
"My man looks like a background actor from Boiler Room"
"My man looks like he mispronounces ""hoi polloi"""
"My man looks like he asked the waiter about the Hot Pocket Du Jour"
"My man looks like a bookie at a YWCA soccer tournament"
"My man looks like he has received a cease-and-desist letter from Six Flags"
"My man looks like scientists named a new fungus after him"
"My man looks like he's reprimanded a Starbucks barista for using the foreign word ""venti"""
"My man looks like he complains that carbonated soda is ""too spicy"""
"My man looks like he wears floaties on a water slide"
"My man looks like he's hijacked Con Air"
"My man looks like he drank from the wrong grail"
"My man looks like his safe word is ""Barbarossa"""
"My man looks like he's furiously flipped over a Risk board"
"My man looks like he has an acid pouch"
"My man looks like Nazi prop comic"
"My man looks like a dollar store genie."
"My man looks like he's challenged a mall Santa to a debate"
"My man looks like he should be hiding in a cathedral bell tower"
"My man looks like he's storming Helm's Deep"
"My man looks like he's eating tuna fish alone in the break room. Again."
"My man looks like he might lash his tongue out for a fly at any moment"
"My man looks like he's been threatened at a craps table"
"My man looks like he owns a complete set of Paul Whiteman 78s for his Victrola"
"My man looks like he would have gotten away with it, if not for those meddling kids"
"My man looks like he suffers from an advance case of Telly Savalas Syndrome"
"My man looks like he wants to know what it'll take to get me behind the wheel of this nearly-new Pontiac Fiero"
"My man looks like he's repeatedly asked about your blood type"
"My man looks like the waiter asked if there were any allergies and he blurted out ""the Irish"""
"My man looks like a mobster named Jimmy Scrotes"
"My man looks like he just burst out of John Hurt's chest on the Nostromo"
"My man looks like a squirrel they dipped in Nair"
"My man looks like an elbow that commits hate crimes"
"My man looks like he calls the express checkout lane ""DEI"""
"My man looks like he writes fan fic set in the Wolf of Wall Street extended universe"
"My man looks like he's heckled a memorial service"
"My man looks like a lobbyist for reviving the Mann Act"
"My man looks like he's mostly made of phlegm"
"My man looks like he taught himself how to speak velociraptor"
"My man looks like Elmer Fudd became a personal injury lawyer"
"My man looks like he has been defeated by a twist-off cap"
"My man looks like mall security has a special code devoted just for him"
"My man looks like a Lego figure without the hair"
"My man looks like he’s briefing the Federal Network about the pending invasion of the bug planet"
"My man looks like a waiter at a chain restaurant with a Godfather theme"
"My man looks like he was the target of a three-state manhunt"
"My man looks like he calls him “Joe Goebbels” in conversation"
"My man looks like he’s gotten into a screaming match over a game of Boggle"
"My man looks like they shaved a spider monkey"
"My man looks like Buzz Lightbeer"
"My man looks like he works for Weyland Yutani"
"My man looks like he considers pizza to be “ethnic food”"
"My man looks like he has strong opinions about live action Disney movies"
"My man looks like a vending machine tampon"
"My man looks like he’s written a twelve-part Substack on the myth of the female orgasm"
"My man looks like he still posts on Twitter"
"My man looks like he’s had a daiquiri thrown at him"
"My man looks like he has a tramp stamp of the Fourteen Words"
"My man looks like a vibrator gained consciousness"
"My man looks like Buster Bluth on ketamine"
"My man looks like he leads the Really Rottens at the Laff-o-Lympics"
"My man looks like he owns lederhosen"
"My man looks like he runs a laundromat called Whites Only"
"My man looks like he’s left a damsel tied to some railroad tracks"
"My man looks like a creamsicle with a mean streak"
"My man looks like you could unlock his iPhone by putting it in front of a dildo"
"My man looks like he makes the dial-up modem noise when he reaches sexual climax"
"My man looks like has been slapped by a Buddhist monk"
"My man looks like he was the inspiration for the term “soda jerk”"
"My man looks like he carries a flask filled with ether"
"My man looks like the Ancient One started a multilevel marketing scam"
"My man looks like he films TikToks from the driver’s seat of a Cybertruck"
"My man looks like he asked the bartender for “antifreeze, neat”"
"My man looks like a blister"
"My man looks like the avatar for erectile dysfunction"
"My man looks like he proposed to an anime body pillow"
"My man looks like he was molded out of ground turkey"
"My man looks like Woody Harrelson had an aggressive round of chemo"
"My man looks like he invented a half-lemonade, half-Pepsi drink that he calls ""a Fuzzy Zoeller"""
"My man looks like a young Mike Ehrmantraut"
"My man looks like a Beluga whale worked at a Kia dealership"
"My man looks like he's uncomfortable in his own skin suit"
"My man looks like an albino Pickle Rick"
"My man looks like he's been reported to HR for licking his lips too often"
"My man looks like he believes adding milk to coffee counts as miscegenation"
"My man looks like a clown who only makes balloon animals in the shape of swastikas"
"My man looks like the first boss fight on a video game called Pedophile Punchers"
"My man looks like he seasons his food with Raid"
"My man looks like Screech fell in with Aryan Nation"
"My man looks like he burned off his fingerprints"
"My man looks like he was hurt to learn the Buffalo Bills aren't named after the serial killer"
"My man looks like Bill Haverchuck did hard time"
"My man looks like his family made its fortune through a company called Consolidated Sweatshops"
"My man looks like he's recorded a song called ""Can I Borrow a Feeling?"""
"My man looks like Hunter S. Thompson was kidnapped and brainwashed by the Nixon administration"
"My man looks like he was the mystery in an early X-Files episode"
"My man looks like Luke Warm Steve Austin"
"My man looks like he calls fusion restaurants “mongrelizers”"
"My man looks like Howie Mandel if his favorite book was Camp of the Saints"
"My man looks like he tried to rig a church softball game"
"My man looks like death row Gordon Gecko"
"My man looks like he hosts an HGTV show called Pimp My Bunker"
"My man looks like a party apparatchik after Chernobyl"
"My man looks like he smells like an Exxon men's room"
"My man looks like he sells ""artisanal roofies"""
"My man looks like an opium addict in Victorian London"
"My man looks like he's vowed to destroy Toontown"
"My man looks like Phil Collins guest starred on Peaky Blinders"
"My man looks like a forgotten Marx Brother named Yucko"
"My man looks like his office always smells like feet"
"My man looks like he's sworn to destroy the Paw Patrol"
"My man looks like a crude voodoo doll of Dwayne Johnson"
"My man looks like a sentient Fleshlight"
"My man looks like Vincent Price's Egghead"
"My man looks like Mr. Clean snorted Mr. Clean"
"My man looks like a henchman subdued by Charlie's Angels"
"My man looks like lead synth in a band called Kraftdork"
"My man looks like a wild story a mortician tells over cocktails"
"My man looks like an emancipated middle finger"
"My man looks like he smells like egg salad and Old Spice"
"My man looks like the drug dealer in an ABC After School Special"
"My man looks like the owner of a Serbian discotheque"
"My man looks like an unindicted co-conspirator"
"My man looks like they taught a jackass how to stand on its hind legs"
"My man looks like he says ""better luck next time"" when he sees a cashier's tip jar"
"My man looks like the Pale Man from Pan's Labyrinth earned his GED"
"My man looks like he hunts children in their dreams"
"My man looks like he tried to sing the Horst Wessel Song at karaoke"
"My man looks like he had the family dog put to sleep when he learned it was a mixed breed"
"My man looks like he has a personal ranking system for Eastern European bloodlines"
"My man looks like his safe word is ""Bazinga!"""
"My man looks like the malfunctioning android that dooms the crew"
"My man looks like Richard Scarry's Lowly Worm became a cokehead"
"My man looks like a Shel Silverstein drawing of a character called Booger Bill"
"My man looks like he did something he calls a ""urine cleanse"""
"My man looks like he has a drawer full of fingernail clippings"
"My man looks like a fairy tale the Dutch tell their children to make them behave"
"My man looks like he's asking if there's a basement to the Alamo"
"My man looks like Pennywise on his day off"
"My man looks like Marty Feldman got a glow up"
"My man looks like he knows where all the bodies are buried, quite literally"
"My man looks like he's been called ""cue ball"" by multiple strangers"
"My man looks like he's been let off-leash"
"My man looks like a ferret went to law school"
"My man looks like the Babadork"
"My man looks like a Minecraft villager"
"My man looks like he's flipping the switch on a lightning rod in a castle"
"My man looks like a Buddhist monk discovered online porn"
"My man looks like he's monologuing to 007"
"My man looks like the Gene Siskel of the Third Reich"
"My man looks like he ordered the flaming hog balls"
"My man looks like a German DJ who only remixes oompah music"
"My man looks like a bad guy in Zootopia"
"My man looks like for Halloween he tried to dress up as ""Professor Sex"""
"My man looks like Rod Serling narrates his life"
"My man looks like he had to be surgically removed by a proctologist"
"My man looks like he's challenged you to a hot air balloon race around the world"
"My man looks like he giggles when he cuts the head off his branzino"
"My man looks like live-action Kilroy"
"My man looks like he still burns ants with a magnifying glass"
"My man looks like his neighborhood is covered with flyers for missing pets"
"My man looks like a jump scare"
"My man looks like the Stephen King character who inevitably gets possessed"
"My man looks like the manager of a skinhead polka band"
"My man looks like he subsists on nothing but sauerkraut and apple cider vinegar"
"My man looks like he pronounces it ""MOOS-lim"""
"My man looks like he tried to reserve Hitler's Eagles Nest for a bachelor party"
"My man looks like he has received a wedgie, a super wedgie and the dreaded rear admiral."
"My man looks like Aldo Rayne called for his scalp"
"My man looks like an early failed experiment in The Boys From Brazil."
"My man looks like a Panic Pete squeeze doll"
"My man looks like his favorite comedy is The Zone of Interest"
"My man looks like he stores his salt and pepper shakers in separate but equal places"
"My man looks like he had his bed custom-made by the finest coffin manufacturer in the country"
"My man looks like he freshens his breath with a spray of Windex"
"My man looks like he's been humiliated by Gunnery Sergeant Hartman"
"My man looks like the alien from American Dad got a 9-to-5 job"
"My man looks like a tube sock filled with tapioca"
"My man looks like Billy Corgan introducing a rock opera called ZYKLON B"
"My man looks like Marc Andreesen became a loan shark"
"My man looks like Sluggo opened a nightclub"
"My man looks like a rejected mascot for Q-Tips"
"My man looks like Rob Schneider bluffing his way through a book report"
"My man looks like his favorite ice cream flavor is herring"
"My man looks like he puts the ""vice"" in ""vice principal"""
"My man looks like he's been humiliated by a ketchup bottle"
"My man looks like his humors are out of balance"
"My man looks like he's wiped out a platoon of space marines"
"My man looks like D-Minus Murray Abraham"
"My man looks like a malevolent breadstick"
"My man looks like he’s tried to pick up chicks in a hearse"
"My man looks like he was filmed with a colonoscopy camera"
"My man looks like a boiled shrimp going to homecoming"
"My man looks like he served on a U Boat in the North Atlantic"
"My man looks like a realtor from the Upside Down"
"My man looks like a role John Cazale won an Oscar for"
"My man looks like he’s playing Bunson Honeydew in a gritty reboot of the Muppet Show"
"My man looks like his handlers warned you against making eye contact"
"My man looks like he has to be spritzed with a spray bottle every two hours to keep from drying out"
"My man looks like an uncooked pork tenderloin"
"My man looks like a ghoul from Fallout"
"My man looks like the let all the air out of Dave Bautista"
"My man looks like he’s being interviewed for Behind the Music: Right Said Fred"
"My man looks like he’s been tased on three separate occasions"
"My man looks like Pinhead broke up with the Cenobites and went solo"
"My man looks like a bloated corpse that Lenny Briscoe is cracking jokes over"
"My man looks like a remora still attached to a dead great white"
"My man looks like Darth Doug"
"My man looks like his clan stands against Paul Atreides"
"My man looks like he bathes with kerosene"
"My man looks like he has a complete set of Atlas Shrugged action figures"
"My man looks like his ancestry is one-quarter French and three-quarters Tusken Raider"
"My man looks like a serial killer whose calling cards are Chick Tracts"
"My man looks like a teleporter accident involving George Clooney and a horny toad"
"My man looks like he shrieks like a howler monkey when asked to press 1 for Spanish."
"My man looks like the Greendale Community College mascot"
"My man looks like he’s sucker punched a rabbi"
"My man looks like he was fired for “conduct unbecoming a Mister Softee Man”"
"My man looks like he embezzled from a Chuck E. Cheese"
"My man looks like he‘s in an a capella group called Blood and Soul"
"My man looks like he’s been detained at a Dave and Buster’s"
"My man looks like a bowling pin who works on Wall Street"
"My man looks like he’s wearing the sperm costume from Everything You Always Wanted to Know About Sex*"
"My man looks like he could unhinge his jaw"
"My man looks like he’s in a barbershop quartet that only sings songs about the Papist Menace"
"My man looks like a lamprey running for student council"
"My man looks like a 3 Wood could strike his head at any moment"
"My man looks like his first name is the Romanian equivalent of “Fredo”"
"My man looks like his skin feels like a latex condom"
"My man looks like he has a crippling addiction to antihistamines"
"My man looks like his Google search history includes ""hooker body disposal how"""
"My man looks like he drove his pediatrician to a nervous breakdown"
"My man looks like the Cordyceps got him"
"My man looks like his wedding dance was to the tune of ""Tomorrow Belongs To Me"""
